hot,lat,lng
1335,31.275482429,121.522887097
208,31.275485004,121.705783267
208,31.275485004,121.705783267
668,31.275499978,121.343348611
668,31.275499978,121.343348611
668,31.275499978,121.343348611
668,31.275499978,121.343348611
668,31.275499978,121.343348611
1416,31.275521774,121.484909447
881,31.275531551,121.605973067
216,31.275533899,121.697017291
842,31.275539147,121.393806591
842,31.275539147,121.393806591
1415,31.275541544,121.491357131
1415,31.275541544,121.491357131
1333,31.275542101,121.522516407
978,31.275573087,121.597359923
978,31.275573087,121.597359923
1328,31.275574837,121.518674009
657,31.275578762,121.343429848
657,31.275578762,121.343429848
1414,31.275633086,121.5023138
1249,31.275681282,121.554924522
1362,31.275681812,121.461972408
1149,31.275688323,121.58202559
1149,31.275688323,121.58202559
1149,31.275688323,121.58202559
1149,31.275688323,121.58202559
1149,31.275688323,121.58202559
1149,31.275688323,121.58202559
1149,31.275688323,121.58202559
1149,31.275688323,121.58202559
1419,31.275694877,121.503796077
315,31.27576895,121.662383991
271,31.275787303,121.286216605
1046,31.275818926,121.590481677
418,31.275835552,121.30315435
418,31.275835552,121.30315435
418,31.275835552,121.30315435
418,31.275835552,121.30315435
1273,31.275898347,121.535751039
638,31.275929367,121.337744868
638,31.275929367,121.337744868
638,31.275929367,121.337744868
638,31.275929367,121.337744868
1350,31.276016342,121.476182801
848,31.2760216,121.384428193
1178,31.276060375,121.436235726
1178,31.276060375,121.436235726
1178,31.276060375,121.436235726
1178,31.276060375,121.436235726
496,31.276073225,121.313158403
496,31.276073225,121.313158403
1306,31.276139895,121.471133432
319,31.276160673,121.659533266
885,31.27618504,121.605108745
1302,31.27621475,121.473247404
1232,31.276259735,121.553909932
1348,31.276265146,121.494158535
630,31.276321841,121.336397037
630,31.276321841,121.336397037
630,31.276321841,121.336397037
630,31.276321841,121.336397037
630,31.276321841,121.336397037
630,31.276321841,121.336397037
1278,31.276332643,121.445782579
904,31.276479745,121.410349578
158,31.276555922,121.718303651
1035,31.276558713,121.422666973
1035,31.276558713,121.422666973
1035,31.276558713,121.422666973
648,31.276565625,121.341807046
648,31.276565625,121.341807046
648,31.276565625,121.341807046
908,31.276586118,121.602436313
908,31.276586118,121.602436313
908,31.276586118,121.602436313
908,31.276586118,121.602436313
992,31.276595031,121.596350115
615,31.276644659,121.333630873
1038,31.27665807,121.423632428
983,31.276736486,121.597271481
1259,31.276737044,121.525868239
482,31.276743335,121.306202945
1341,31.276762174,121.495706435
319,31.276771626,121.659273994
319,31.276771626,121.659273994
319,31.276771626,121.659273994
1243,31.276776065,121.546465793
1138,31.276807529,121.433587427
986,31.276809528,121.596847354
986,31.276809528,121.596847354
986,31.276809528,121.596847354
623,31.276821797,121.334920243
1335,31.276832142,121.480907929
1335,31.276832142,121.480907929
1335,31.276832142,121.480907929
1335,31.276832142,121.480907929
1289,31.276871304,121.472243038
1032,31.276887312,121.423090721
1032,31.276887312,121.423090721
1032,31.276887312,121.423090721
1032,31.276887312,121.423090721
315,31.276904413,121.659474903
693,31.276911332,121.353364366
693,31.276911332,121.353364366
693,31.276911332,121.353364366
890,31.276950915,121.60429649
1092,31.276952509,121.58693684
1092,31.276952509,121.58693684
1092,31.276952509,121.58693684
1260,31.276966284,121.525638996
565,31.276986983,121.318424004
1045,31.276994997,121.425582412
715,31.276997372,121.356800969
715,31.276997372,121.356800969
1044,31.277017376,121.425137347
1044,31.277017376,121.425137347
1044,31.277017376,121.425137347
1044,31.277017376,121.425137347
1044,31.277017376,121.425137347
207,31.277043853,121.703980677
1256,31.277053382,121.522698434
1256,31.277053382,121.522698434
1256,31.277053382,121.522698434
1246,31.277068634,121.548113714
458,31.277071589,121.30401234
1335,31.277093301,121.493203925
1335,31.277093301,121.493203925
1073,31.277172961,121.588776725
1029,31.277175988,121.422140904
1029,31.277175988,121.422140904
1029,31.277175988,121.422140904
1029,31.277175988,121.422140904
1029,31.277175988,121.422140904
1029,31.277175988,121.422140904
618,31.277303649,121.323358868
618,31.277303649,121.323358868
965,31.277414496,121.598793298
965,31.277414496,121.598793298
315,31.277414918,121.661477834
315,31.277414918,121.661477834
1176,31.277432464,121.437712097
1176,31.277432464,121.437712097
1176,31.277432464,121.437712097
1176,31.277432464,121.437712097
1176,31.277432464,121.437712097
1176,31.277432464,121.437712097
761,31.277477765,121.620305559
761,31.277477765,121.620305559
850,31.277497304,121.609429427
850,31.277497304,121.609429427
850,31.277497304,121.609429427
850,31.277497304,121.609429427
1324,31.277533886,121.498350977
346,31.277544266,121.291258402
346,31.277544266,121.291258402
346,31.277544266,121.291258402
1252,31.277572534,121.469806056
1252,31.27759587,121.469786949
449,31.277614235,121.302055933
147,31.277702142,121.257666391
1317,31.277704137,121.493788223
634,31.277706619,121.336066051
332,31.27775962,121.657921766
332,31.27775962,121.657921766
1254,31.277820882,121.469614976
1254,31.277820882,121.469614976
1311,31.277842545,121.506782255
1311,31.277842545,121.506782255
1311,31.277842545,121.506782255
93,31.277863193,121.176755415
1251,31.27790197,121.47094204
1251,31.27790197,121.47094204
1251,31.27790197,121.47094204
799,31.27791241,121.616224818
460,31.277986184,121.303830395
460,31.277986184,121.303830395
460,31.277986184,121.303830395
460,31.277986184,121.303830395
460,31.277986184,121.303830395
978,31.277999335,121.596895596
1123,31.278035214,121.583458843
1025,31.278059568,121.425102621
902,31.278060489,121.602951466
902,31.278060489,121.602951466
902,31.278060489,121.602951466
1254,31.27815581,121.471440168
1217,31.278198358,121.54502485
1301,31.278221988,121.510961503
1281,31.27829363,121.458871052
902,31.278345412,121.60295224
314,31.278405013,121.660050854
1222,31.278436665,121.520452107
235,31.278484545,121.679507722
926,31.27849059,121.600643305
926,31.27849059,121.600643305
926,31.27849059,121.600643305
1098,31.278561292,121.585956362
319,31.278585103,121.659212775
1197,31.278586399,121.545673682
1197,31.278586399,121.545673682
1283,31.278588093,121.499081558
1283,31.278588093,121.499081558
327,31.278601677,121.658403713
380,31.278623345,121.65284194
107,31.278626147,121.214145164
107,31.278626147,121.214145164
1262,31.278656844,121.483042407
1024,31.278662459,121.592432458
1024,31.278662459,121.592432458
1024,31.278662459,121.592432458
1024,31.278662459,121.592432458
985,31.278670516,121.596246894
985,31.278670516,121.596246894
1238,31.27867052,121.472155133
1238,31.27867052,121.472155133
1238,31.27867052,121.472155133
1246,31.278687942,121.465151958
1124,31.2786907,121.583416147
1199,31.278703552,121.542127697
1199,31.278703552,121.542127697
1208,31.278707706,121.547137345
350,31.278748891,121.656382526
1012,31.278755393,121.422070923
881,31.278771529,121.606169201
881,31.278771529,121.606169201
567,31.27877154,121.319518471
567,31.27877154,121.319518471
1128,31.278795204,121.582901133
1128,31.278795204,121.582901133
1193,31.278823583,121.523422283
1193,31.278823583,121.523422283
1193,31.278823583,121.523422283
1193,31.278823583,121.523422283
534,31.278860936,121.639112969
1191,31.278883024,121.546791652
1191,31.278883024,121.546791652
957,31.278885952,121.599175955
957,31.278885952,121.599175955
957,31.278885952,121.599175955
1102,31.278913301,121.43335438
1102,31.278913301,121.43335438
1252,31.279000086,121.484440471
1252,31.279000086,121.484440471
327,31.279093351,121.289124073
1014,31.279156091,121.425378516
1014,31.279156091,121.425378516
1014,31.279156091,121.425378516
232,31.279227031,121.27596009
232,31.279227031,121.27596009
232,31.279227031,121.27596009
232,31.279227031,121.27596009
232,31.279227031,121.27596009
232,31.279227031,121.27596009
1052,31.279270965,121.429353023
330,31.2792877,121.658621104
1113,31.279296072,121.584507895
969,31.27931249,121.598031078
969,31.27931249,121.598031078
969,31.27931249,121.598031078
1184,31.279316265,121.515493077
889,31.279393575,121.605800136
1271,31.279395493,121.453616562
1044,31.279407621,121.590728841
1044,31.279407621,121.590728841
237,31.279451057,121.67662891
1268,31.279506195,121.501463623
1233,31.279512751,121.478969473
1233,31.279512751,121.478969473
1233,31.279512751,121.478969473
1007,31.279608174,121.425446861
853,31.279655647,121.609577285
316,31.279666154,121.662492226
316,31.279666154,121.662492226
663,31.279706358,121.345162199
1171,31.279801612,121.548338578
336,31.279838256,121.657662378
1251,31.27985542,121.497740873
1251,31.27985542,121.497740873
1251,31.27985542,121.497740873
1041,31.279917686,121.42835841
868,31.279946829,121.607296033
1213,31.279954128,121.486490664
1148,31.279958898,121.541346411
1067,31.279961411,121.589397286
1067,31.279961411,121.589397286
1067,31.279961411,121.589397286
1118,31.279978278,121.584679048
1118,31.279978278,121.584679048
1118,31.279978278,121.584679048
1051,31.279983598,121.429810731
1101,31.28000439,121.585807614
1101,31.28000439,121.585807614
1244,31.280074852,121.502630541
76,31.280172822,121.221419757
76,31.280172822,121.221419757
76,31.280172822,121.221419757
76,31.280172822,121.221419757
76,31.280172822,121.221419757
76,31.280172822,121.221419757
1150,31.280269802,121.521105524
991,31.280273082,121.422397209
1022,31.28028246,121.592682401
965,31.280313534,121.598176026
997,31.28031609,121.424523415
510,31.280316727,121.312079402
1231,31.280322492,121.497839744
1047,31.280545187,121.590408493
1047,31.280545187,121.590408493
1047,31.280545187,121.590408493
897,31.280614763,121.603297091
824,31.280623036,121.404580414
824,31.280623036,121.404580414
361,31.280649017,121.655625791
1142,31.280668446,121.547143797
1142,31.280668446,121.547143797
1148,31.280684266,121.437765379
263,31.280692675,121.669454543
1219,31.28069618,121.565946991
1142,31.280709542,121.520939765
1216,31.280722911,121.511053506
1077,31.280771355,121.58819127
1229,31.280787863,121.505227784
109,31.280813004,121.197345207
109,31.280813004,121.197345207
899,31.280866738,121.603239647
899,31.280866738,121.603239647
260,31.280871685,121.670138838
845,31.280888468,121.408532402
219,31.280947559,121.275831118
238,31.281128536,121.6823857
828,31.281150316,121.406412492
989,31.281174303,121.42296888
989,31.281174303,121.42296888
1088,31.281202995,121.586125052
1088,31.281202995,121.586125052
1088,31.281202995,121.586125052
978,31.281215234,121.596707225
978,31.281215234,121.596707225
978,31.281215234,121.596707225
1218,31.281343373,121.503251214
1013,31.2813625,121.593470401
1200,31.28136935,121.495122318
857,31.281387058,121.608663509
894,31.281412005,121.603443194
1094,31.281412888,121.538286159
1085,31.281504448,121.532658661
315,31.281618441,121.661171031
1110,31.281678065,121.584150723
1110,31.281678065,121.584150723
979,31.281705741,121.418912888
979,31.281705741,121.418912888
979,31.281705741,121.418912888
979,31.281705741,121.418912888
979,31.281705741,121.418912888
979,31.281705741,121.418912888
1211,31.281796773,121.505162065
966,31.281806822,121.415467746
966,31.281806822,121.415467746
658,31.281854506,121.354256861
658,31.281854506,121.354256861
658,31.281854506,121.354256861
1101,31.281866268,121.585792201
1101,31.281866268,121.585792201
1101,31.281866268,121.585792201
909,31.281880132,121.412641485
1066,31.281897022,121.589001094
1066,31.281897022,121.589001094
1066,31.281897022,121.589001094
1066,31.281897022,121.589001094
1066,31.281897022,121.589001094
1066,31.281897022,121.589001094
1066,31.281897022,121.589001094
1184,31.28207126,121.511602917
1192,31.282096185,121.498451794
1192,31.282096185,121.498451794
1099,31.282233484,121.523523422
1099,31.282233484,121.523523422
1099,31.282233484,121.523523422
1155,31.282343161,121.461988193
148,31.282350117,121.252852887
148,31.282350117,121.252852887
148,31.282350117,121.252852887
148,31.282350117,121.252852887
148,31.282350117,121.252852887
148,31.282350117,121.252852887
1127,31.28244094,121.437883876
954,31.282444681,121.59793537
1088,31.282472926,121.542953051
80,31.282516608,121.148532366
981,31.282521635,121.4222294
1098,31.282533125,121.515882927
1101,31.28253762,121.520583702
1075,31.282539265,121.527912039
872,31.282667674,121.605815898
872,31.282667674,121.605815898
1145,31.282818502,121.479960921
224,31.282902102,121.677713929
208,31.282928772,121.688618031
914,31.282929185,121.600671245
914,31.282929185,121.600671245
914,31.282929185,121.600671245
1079,31.282968914,121.541536381
1059,31.28298276,121.432641662
1059,31.28298276,121.432641662
1059,31.28298276,121.432641662
1175,31.282997471,121.443551386
1072,31.283016884,121.587551918
1072,31.283016884,121.587551918
196,31.283022958,121.701071559
811,31.283044339,121.391970809
811,31.283044339,121.391970809
1090,31.283073846,121.435231872
214,31.283085168,121.686705306
214,31.283085168,121.686705306
1045,31.283091526,121.53073776
255,31.283104565,121.669273559
1081,31.283175411,121.525090637
1081,31.283175411,121.525090637
1081,31.283175411,121.525090637
1081,31.283175411,121.525090637
1081,31.283175411,121.525090637
843,31.283193392,121.608296877
596,31.283224535,121.32371912
596,31.283224535,121.32371912
596,31.283224535,121.32371912
797,31.283271634,121.395225928
1153,31.283286149,121.461315223
802,31.283307354,121.615156154
227,31.283312931,121.673095992
1043,31.283483085,121.533027575
1043,31.283483085,121.533027575
1043,31.283483085,121.533027575
862,31.283501145,121.411150559
862,31.283501145,121.411150559
862,31.283501145,121.411150559
1046,31.283589271,121.537801097
1046,31.283589271,121.537801097
1047,31.283607415,121.534258505
1125,31.28364079,121.438517796
1006,31.283657058,121.592562537
1006,31.283657058,121.592562537
1006,31.283657058,121.592562537
1006,31.283657058,121.592562537
1117,31.283685267,121.483076043
1117,31.283685267,121.483076043
1117,31.283685267,121.483076043
1147,31.283727913,121.441386084
1147,31.283727913,121.441386084
1162,31.283958583,121.510628872
1166,31.284069225,121.55867123
1166,31.284069225,121.55867123
1076,31.284144491,121.516490505
1058,31.28415219,121.433671686
648,31.284177605,121.351599652
968,31.284191256,121.42315901
1110,31.284382988,121.466323813
1110,31.284382988,121.466323813
1110,31.284382988,121.466323813
1110,31.284382988,121.466323813
1108,31.284478215,121.466973521
1108,31.284478215,121.466973521
962,31.284592213,121.419646476
1035,31.284760551,121.533801061
1035,31.284760551,121.533801061
1116,31.284892294,121.476617466
1049,31.284948236,121.588959
1049,31.284948236,121.588959
841,31.284980918,121.608763687
841,31.284980918,121.608763687
841,31.284980918,121.608763687
875,31.285061575,121.603714171
875,31.285061575,121.603714171
76,31.285161286,121.139309625
1161,31.285271202,121.563131329
221,31.285288517,121.675459917
1114,31.285312319,121.476665471
1006,31.285410958,121.42875719
221,31.28542155,121.672689037
1087,31.28551162,121.585168398
1088,31.285529538,121.583878274
206,31.285550586,121.687101878
206,31.285550586,121.687101878
1108,31.285810447,121.474227338
1067,31.285818317,121.586965747
1107,31.285821435,121.468875151
1107,31.285821435,121.468875151
1107,31.285821435,121.468875151
1035,31.285834632,121.536583813
1035,31.285834632,121.536583813
820,31.285842588,121.409540758
813,31.285946408,121.409138548
193,31.28597903,121.693755449
629,31.285983393,121.351104327
1034,31.286026816,121.529728797
1034,31.286026816,121.529728797
103,31.28614315,121.185642751
103,31.28614315,121.185642751
1021,31.286186343,121.532582219
1021,31.286186343,121.532582219
831,31.286308518,121.61033397
218,31.286359549,121.6801793
218,31.286359549,121.6801793
938,31.286541816,121.415083847
106,31.286580084,121.204310831
799,31.286582303,121.404653534
799,31.286582303,121.404653534
1002,31.28659607,121.531498216
1141,31.286640282,121.503042984
1003,31.286841242,121.593169723
756,31.286859791,121.620702091
1135,31.286870248,121.460579738
1135,31.286870248,121.460579738
1135,31.286870248,121.460579738
813,31.286901062,121.613303804
935,31.286970481,121.59917887
935,31.286970481,121.59917887
679,31.287172766,121.359593783
666,31.287227129,121.357980945
666,31.287227129,121.357980945
945,31.287268281,121.415948253
945,31.287268281,121.415948253
1117,31.287352281,121.47633687
1117,31.287352281,121.47633687
1117,31.287352281,121.47633687
1056,31.287468684,121.585773917
953,31.287606574,121.418106475
1004,31.287619517,121.529610604
1004,31.287619517,121.529610604
1008,31.287653677,121.528377201
1008,31.287653677,121.528377201
1008,31.287653677,121.528377201
1008,31.287653677,121.528377201
1008,31.287653677,121.528377201
1008,31.287653677,121.528377201
1008,31.287653677,121.528377201
1103,31.287747188,121.477392853
866,31.287768838,121.606300274
866,31.287768838,121.606300274
866,31.287768838,121.606300274
866,31.287768838,121.606300274
1086,31.28785314,121.490788941
1089,31.287861657,121.486563354
1089,31.287861657,121.486563354
1104,31.287864399,121.466023785
975,31.287876604,121.425838082
1126,31.287878153,121.441986147
95,31.287879925,121.17619378
229,31.287905973,121.67451224
182,31.287995113,121.699164745
182,31.287995113,121.699164745
844,31.28811789,121.60764876
844,31.28811789,121.60764876
844,31.28811789,121.60764876
891,31.288130891,121.601785816
1097,31.288133526,121.437807873
194,31.288157962,121.688651199
1054,31.28826934,121.583934189
1054,31.28826934,121.583934189
1005,31.288329901,121.430260059
1005,31.288329901,121.430260059
1005,31.288329901,121.430260059
1005,31.288329901,121.430260059
784,31.288349951,121.617724004
1025,31.288350619,121.590757624
1025,31.288350619,121.590757624
881,31.288567174,121.41316734
1104,31.28871394,121.501849886
760,31.288727486,121.62054911
760,31.288727486,121.62054911
804,31.288763238,121.615477376
1086,31.288787733,121.483742612
1086,31.288787733,121.483742612
1086,31.288787733,121.483742612
1136,31.28880003,121.457777411
967,31.28884147,121.530935934
1086,31.288862638,121.483240293
1086,31.288862638,121.483240293
1096,31.288863226,121.482207513
1096,31.288863226,121.482207513
1003,31.288937514,121.54182494
1096,31.288984714,121.497664646
214,31.289042332,121.678857391
888,31.289071986,121.602489752
214,31.289072409,121.678868359
1088,31.289080788,121.476036714
980,31.289197605,121.528036132
1005,31.289226369,121.5443143
786,31.289264698,121.392860512
969,31.289286223,121.527724483
969,31.289286223,121.527724483
571,31.289332269,121.326139088
971,31.289341445,121.53753162
971,31.289341445,121.53753162
1087,31.289476105,121.484459603
1087,31.289476105,121.484459603
1100,31.28961569,121.562561852
1100,31.28961569,121.562561852
1052,31.289618068,121.585298111
1072,31.289642083,121.48634478
1084,31.289750725,121.477037372
809,31.289856073,121.614120181
1039,31.289943702,121.589181793
1039,31.289943702,121.589181793
1084,31.289959784,121.482226234
1061,31.290012564,121.486923105
1061,31.290012564,121.486923105
1061,31.290012564,121.486923105
1061,31.290012564,121.486923105
1044,31.290050369,121.587408875
985,31.290094225,121.54015156
536,31.290191833,121.31790789
1096,31.290225418,121.561792473
506,31.29023595,121.312198552
506,31.29023595,121.312198552
990,31.29025813,121.523224696
1063,31.290271158,121.492178931
993,31.290306794,121.522789311
1016,31.290317209,121.43258824
1062,31.29032596,121.583206668
1062,31.29032596,121.583206668
1062,31.29032596,121.583206668
1062,31.29032596,121.583206668
932,31.290333545,121.418641844
1060,31.290345027,121.583540929
909,31.290484814,121.601124894
1003,31.290577668,121.542166778
961,31.29058483,121.426342922
961,31.29058483,121.426342922
979,31.290591155,121.536478416
789,31.290686597,121.405393014
789,31.290686597,121.405393014
789,31.290686597,121.405393014
961,31.290687052,121.531678814
856,31.290712279,121.413128822
1084,31.290770304,121.482249108
784,31.290899483,121.392845064
1076,31.290900186,121.471963449
1076,31.290900186,121.471963449
995,31.290935317,121.52161537
1072,31.290974906,121.466463542
1044,31.290995587,121.589634545
1044,31.290995587,121.589634545
1068,31.291000316,121.485963762
1068,31.291000316,121.485963762
1008,31.291127875,121.593166141
1008,31.291127875,121.593166141
1008,31.291127875,121.593166141
1008,31.291127875,121.593166141
1008,31.291127875,121.593166141
1008,31.291127875,121.593166141
967,31.291229562,121.52746008
967,31.291229562,121.52746008
956,31.291263432,121.53345907
956,31.291263432,121.53345907
956,31.291263432,121.53345907
1063,31.291269197,121.486209751
1054,31.291280788,121.586359018
624,31.291347165,121.353942838
1120,31.291379346,121.444870727
1120,31.291379346,121.444870727
1120,31.291379346,121.444870727
1120,31.291379346,121.444870727
887,31.291515098,121.602638735
865,31.291529728,121.413736654
652,31.291572145,121.357958361
652,31.291572145,121.357958361
1093,31.291584124,121.462758649
1093,31.291584124,121.462758649
1041,31.291616744,121.549632325
1067,31.291646531,121.485004428
1067,31.291646531,121.485004428
1067,31.291646531,121.485004428
1067,31.291646531,121.485004428
1067,31.291646531,121.485004428
1067,31.291646531,121.485004428
1067,31.291646531,121.485004428
1067,31.291646531,121.485004428
810,31.291648993,121.614735507
810,31.291648993,121.614735507
810,31.291648993,121.614735507
1058,31.291787968,121.4863422
1061,31.291818142,121.469310865
1061,31.291820682,121.583012534
1115,31.291850244,121.458285879
212,31.291862202,121.676711116
445,31.291885911,121.303412634
445,31.291885911,121.303412634
445,31.291885911,121.303412634
445,31.291885911,121.303412634
445,31.291885911,121.303412634
211,31.291916356,121.676728062
985,31.292006174,121.53967835
1075,31.292083924,121.474645079
1066,31.292116731,121.485994647
1066,31.292142279,121.485723471
518,31.292178835,121.314520814
1053,31.292186128,121.48687939
1053,31.292186128,121.48687939
1059,31.292349626,121.482890731
1059,31.292349626,121.482890731
1059,31.292349626,121.482890731
1059,31.292349626,121.482890731
1059,31.292349626,121.482890731
899,31.29248063,121.416613307
899,31.29248063,121.416613307
646,31.292490032,121.358014445
675,31.292502637,121.362728956
675,31.292502637,121.362728956
675,31.292502637,121.362728956
805,31.292504328,121.61563582
1128,31.292593257,121.45245183
975,31.292644638,121.540447495
975,31.292644638,121.540447495
574,31.292913716,121.336566064
926,31.292945517,121.53176392
926,31.292945517,121.53176392
245,31.293007787,121.669691808
1064,31.293010686,121.506074643
141,31.293039797,121.231968011
1042,31.293172361,121.436378659
949,31.29339589,121.539455189
993,31.293470406,121.54855614
1037,31.293522345,121.47080043
200,31.293555777,121.681620886
927,31.29357323,121.536594227
639,31.293574568,121.358884508
639,31.293574568,121.358884508
639,31.293574568,121.358884508
639,31.293574568,121.358884508
971,31.293650759,121.432885518
971,31.293650759,121.432885518
1093,31.293674124,121.447976286
1093,31.293674124,121.447976286
1093,31.293674124,121.447976286
1093,31.293674124,121.447976286
923,31.293792755,121.538764513
1042,31.293925685,121.582163044
1036,31.293957684,121.480585658
1036,31.293957684,121.480585658
1036,31.293957684,121.480585658
1036,31.293957684,121.480585658
1036,31.293957684,121.480585658
505,31.293966102,121.312381119
505,31.293966102,121.312381119
86,31.294044108,121.167996241
593,31.294236251,121.329789373
593,31.294236251,121.329789373
1034,31.294243596,121.485228021
1034,31.294243596,121.485228021
1034,31.294243596,121.485228021
673,31.294290208,121.631695187
1103,31.29435167,121.448711569
1103,31.29435167,121.448711569
1103,31.29435167,121.448711569
1103,31.29435167,121.448711569
513,31.294457838,121.314619168
513,31.294457838,121.314619168
612,31.29446384,121.350875678
1025,31.294492038,121.436349554
1025,31.294492038,121.436349554
1036,31.294544914,121.581191569
187,31.294575906,121.684304407
187,31.294575906,121.684304407
1024,31.294575986,121.482866337
568,31.294608422,121.334912024
568,31.294608422,121.334912024
568,31.294608422,121.334912024
568,31.294608422,121.334912024
1091,31.294611186,121.446964891
1091,31.294611186,121.446964891
1036,31.294696784,121.561925391
1036,31.294696784,121.561925391
987,31.294806962,121.511579309
1024,31.29488226,121.485719122
779,31.294898618,121.617719626
779,31.294898618,121.617719626
779,31.294898618,121.617719626
779,31.294898618,121.617719626
950,31.294902441,121.545489832
950,31.294902441,121.545489832
950,31.294902441,121.545489832
152,31.294961942,121.244238578
152,31.294961942,121.244238578
761,31.295040001,121.409149963
715,31.295042576,121.624893144
715,31.295042576,121.624893144
715,31.295042576,121.624893144
715,31.295042576,121.624893144
715,31.295042576,121.624893144
715,31.295042576,121.624893144
1030,31.295116002,121.478168898
684,31.295295962,121.628477037
684,31.295295962,121.628477037
1034,31.295305447,121.476036473
766,31.295317983,121.405489936
799,31.295376946,121.613599725
799,31.295376946,121.613599725
799,31.295376946,121.613599725
799,31.295376946,121.613599725
799,31.295376946,121.613599725
799,31.295376946,121.613599725
799,31.295376946,121.613599725
1014,31.295434425,121.583765894
1039,31.295466893,121.438534622
970,31.295547848,121.55083233
1033,31.29559776,121.476335929
996,31.295638849,121.488080991
996,31.295638849,121.488080991
996,31.295638849,121.488080991
894,31.295695698,121.422403855
190,31.295838568,121.680631005
1027,31.295852498,121.501873678
1027,31.295852498,121.501873678
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
778,31.295984845,121.616584984
1026,31.29602632,121.499484123
1020,31.296052519,121.436507077
84,31.296117783,121.170515616
907,31.296134147,121.542917445
907,31.296134147,121.542917445
882,31.296156496,121.521193236
1091,31.296432357,121.447786014
889,31.296584398,121.544276207
78,31.296590626,121.162390027
78,31.296590626,121.162390027
78,31.296590626,121.162390027
275,31.296723594,121.664908368
275,31.296723594,121.664908368
275,31.296723594,121.664908368
275,31.296723594,121.664908368
275,31.296723594,121.664908368
275,31.296723594,121.664908368
275,31.296723594,121.664908368
81,31.29684585,121.168500924
773,31.296997228,121.615639619
85,31.297000285,121.171253163
931,31.297031397,121.591892426
931,31.297031397,121.591892426
829,31.297167747,121.530530586
778,31.297187312,121.614166495
992,31.29719824,121.580938649
1008,31.297228339,121.501699535
785,31.297298952,121.614550627
886,31.297314723,121.544237414
886,31.297314723,121.544237414
886,31.297314723,121.544237414
886,31.297314723,121.544237414
886,31.297314723,121.544237414
521,31.297315949,121.315764972
874,31.297333555,121.416978222
522,31.297352893,121.315858731
676,31.297377914,121.630763335
676,31.297377914,121.630763335
676,31.297377914,121.630763335
1062,31.297435314,121.461440381
1062,31.297435314,121.461440381
991,31.297445819,121.582079635
530,31.297556461,121.316323565
993,31.297575512,121.434836499
91,31.297601194,121.172593776
91,31.297601194,121.172593776
714,31.297731548,121.625727531
714,31.297731548,121.625727531
869,31.297804278,121.540965762
869,31.297804278,121.540965762
860,31.297832125,121.518733185
860,31.297832125,121.518733185
277,31.297833035,121.664359897
748,31.297934726,121.40804904
970,31.298053335,121.583639475
968,31.298085747,121.431722276
968,31.298085747,121.431722276
968,31.298085747,121.431722276
834,31.298370201,121.523034807
757,31.298468274,121.402253701
620,31.298493811,121.634576585
620,31.298493811,121.634576585
531,31.298503265,121.63911414
875,31.298563766,121.41813763
871,31.298632366,121.51568923
998,31.298645967,121.483205062
811,31.298720663,121.602713803
998,31.298838794,121.500510094
998,31.298838794,121.500510094
1016,31.298985392,121.478733871
1016,31.298985392,121.478733871
974,31.299008375,121.491547298
974,31.299008375,121.491547298
698,31.299023466,121.625896756
82,31.299047791,121.170070966
859,31.299055291,121.545128602
859,31.299055291,121.545128602
232,31.299337857,121.667804221
232,31.299337857,121.667804221
479,31.29945098,121.642121346
314,31.299564014,121.288969143
1088,31.299661529,121.448791784
1088,31.299661529,121.448791784
1088,31.299661529,121.448791784
740,31.299726185,121.620911862
948,31.299748675,121.583215095
836,31.299867285,121.519000736
727,31.299881596,121.407100541
857,31.299913179,121.516946447
900,31.299998419,121.59291972
900,31.299998419,121.59291972
997,31.300157371,121.435570841
82,31.300195905,121.170570853
82,31.300195905,121.170570853
879,31.300333177,121.550213012
740,31.300354884,121.620452324
740,31.300354884,121.620452324
740,31.300354884,121.620452324
740,31.300354884,121.620452324
841,31.300466982,121.546106585
988,31.300538306,121.48736768
746,31.300575389,121.617532846
746,31.300575389,121.617532846
746,31.300575389,121.617532846
746,31.300575389,121.617532846
1016,31.300648608,121.480059625
737,31.300653607,121.620174962
870,31.300685754,121.549974978
1007,31.300922182,121.485203535
979,31.300995076,121.488142962
979,31.300995076,121.488142962
943,31.301027459,121.58023388
425,31.301083205,121.646071249
168,31.301098297,121.682669116
168,31.301100297,121.682669116
168,31.301100297,121.682669116
856,31.301213661,121.547610419
642,31.301251563,121.362795732
994,31.301347395,121.435962097
994,31.301347395,121.435962097
575,31.301619223,121.348848057
575,31.301619223,121.348848057
965,31.301662295,121.489853819
965,31.301662295,121.489853819
1020,31.301762112,121.438280873
852,31.301812072,121.549718241
1014,31.301907477,121.479004876
786,31.301950615,121.523524786
1007,31.301979291,121.480619687
1007,31.301979291,121.480619687
1007,31.301979291,121.480619687
1007,31.301979291,121.480619687
1007,31.301979291,121.480619687
1007,31.301979291,121.480619687
82,31.302206769,121.169613885
758,31.302242038,121.612880591
175,31.302461352,121.676932036
905,31.302506247,121.430434784
905,31.302506247,121.430434784
