id,aqi,lan,lng,time,tz
3848,44,38.5061,102.1708,1492128000,+08:00
3849,89,38.5339,102.1725,1492128000,+08:00
3866,76,28.9703,111.6975,1492128000,+08:00
3867,132,29.0239,111.6753,1492124400,+08:00
3868,80,29.0381,111.6794,1492124400,+08:00
3927,61,33.3490532,130.6905942,1492131600,+09:00
3928,82,22.390373,113.97628,1492128000,+08:00
3930,153,37.624972,126.842417,1492131600,+09:00
3931,132,37.423917,126.99425,1492131600,+09:00
3932,122,37.47625,126.869783,1492131600,+09:00
3933,154,37.61845,127.138321,1492131600,+09:00
3934,84,37.353683,126.9452,1492131600,+09:00
3935,152,37.691833,126.597139,1492131600,+09:00
3936,77,37.619278,126.716639,1492131600,+09:00
3937,134,37.492,126.7533,1492131600,+09:00
3938,152,37.490117,126.785767,1492131600,+09:00
3939,129,37.519867,126.773717,1492131600,+09:00
3940,69,37.361454,127.111462,1492131600,+09:00
3941,114,37.449444,127.155361,1492131600,+09:00
3942,60,37.432861,127.1645,1492131600,+09:00
3943,137,37.390588,127.077838,1492131600,+09:00
3944,74,37.457194,127.131167,1492131600,+09:00
3945,132,37.246983,127.056433,1492131600,+09:00
3946,152,37.2855,127.0295,1492131600,+09:00
3947,149,37.28355,126.9766,1492131600,+09:00
3948,137,37.2954,126.97745,1492131600,+09:00
3949,73,37.252567,126.9766,1492131600,+09:00
3950,155,37.346267,126.740133,1492131600,+09:00
3951,70,37.4431,126.788417,1492131600,+09:00
3952,63,37.305083,126.833233,1492131600,+09:00
3953,137,37.332,126.861333,1492131600,+09:00
3954,82,37.243683,126.5855,1492131600,+09:00
3955,73,37.296283,126.888817,1492131600,+09:00
3956,64,37.32205,126.8304,1492131600,+09:00
3957,153,37.30535,126.788467,1492131600,+09:00
3958,152,37.390067,126.930667,1492131600,+09:00
3959,70,37.3941,126.958,1492081200,+09:00
3960,77,37.3813,126.95255,1492131600,+09:00
3961,147,37.79239,126.987168,1492131600,+09:00
3962,124,37.280483,127.115067,1492131600,+09:00
3963,70,37.32795,127.094967,1492131600,+09:00
3964,74,37.3194,126.95035,1492131600,+09:00
3965,134,37.746333,127.047694,1492131600,+09:00
3966,134,37.723148,126.756434,1492131600,+09:00
3967,59,36.985703,126.931939,1492088400,+09:00
3968,71,36.974605,126.84554,1492131600,+09:00
3969,151,37.196921,127.0723,1492131600,+09:00
3970,151,37.211917,126.823528,1492131600,+09:00
3971,137,37.449722,126.724167,1492131600,+09:00
3972,91,37.404167,126.726111,1492131600,+09:00
3973,119,37.502778,126.674722,1492131600,+09:00
3974,117,37.545556,126.675833,1492131600,+09:00
3975,97,37.5941,126.6986,1492131600,+09:00
3976,109,37.49659,126.487769,1492131600,+09:00
3977,158,37.352817,127.947583,1492131600,+09:00
3979,91,36.941944,126.723417,1492131600,+09:00
3980,65,36.779889,126.456083,1492131600,+09:00
3981,114,36.825139,127.110639,1492131600,+09:00
3982,137,36.446944,127.404722,1492131600,+09:00
3983,112,36.354444,127.383056,1492131600,+09:00
3984,109,36.3682,127.3185,1492131600,+09:00
3985,142,36.636383,127.4921,1492131600,+09:00
3986,127,36.644883,127.436833,1492131600,+09:00
3987,139,36.66608,127.474924,1492131600,+09:00
3988,156,36.982089,127.918963,1492131600,+09:00
3989,139,35.094333,128.855167,1492131600,+09:00
3990,109,35.229767,129.09265,1492131600,+09:00
3991,95,35.325617,129.180233,1492131600,+09:00
3992,62,35.497267,129.338967,1492131600,+09:00
3993,85,35.534722,129.308056,1492131600,+09:00
3994,55,35.544367,129.3318,1492131600,+09:00
3995,56,35.551,129.260783,1492131600,+09:00
3996,83,35.516367,129.35925,1492131600,+09:00
3997,112,35.625579,129.355149,1492131600,+09:00
3998,132,35.558331,129.113771,1492131600,+09:00
3999,139,35.4381,129.337633,1492131600,+09:00
4000,54,35.49245,129.3055,1492131600,+09:00
4001,97,35.868333,128.697222,1492131600,+09:00
4002,151,35.891111,128.565,1492131600,+09:00
4003,82,35.861944,128.642222,1492131600,+09:00
4004,127,36.130742,128.32579,1492131600,+09:00
4005,89,36.114033,128.335603,1492131600,+09:00
4006,68,36.105052,128.384038,1492131600,+09:00
4007,132,35.96839,129.359978,1492131600,+09:00
4008,117,36.031856,129.363991,1492131600,+09:00
4009,53,35.963042,129.376848,1492131600,+09:00
4010,99,36.018833,129.365867,1492131600,+09:00
4011,59,35.202364,128.807221,1492088400,+09:00
4012,49,35.236667,128.883333,1492131600,+09:00
4013,60,35.414667,129.172083,1492131600,+09:00
4014,137,35.198267,128.07805,1492131600,+09:00
4015,114,35.2102,128.1241,1492131600,+09:00
4016,97,35.243417,128.64175,1492131600,+09:00
4017,104,35.236111,128.683889,1492131600,+09:00
4018,122,35.21815,128.57425,1492131600,+09:00
4019,93,35.206733,128.6865,1492131600,+09:00
4020,62,35.221729,128.69825,1492131600,+09:00
4021,69,35.217333,128.656617,1492131600,+09:00
4022,55,35.2175,128.6025,1492131600,+09:00
4023,122,34.980867,127.58225,1492131600,+09:00
4024,117,34.94165,127.755383,1492131600,+09:00
4025,104,34.940333,127.698,1492131600,+09:00
4026,59,34.805983,126.391617,1492131600,+09:00
4027,67,34.89349,127.572991,1492128000,+09:00
4028,30,34.885489,127.509786,1492131600,+09:00
4029,151,34.947102,127.518575,1492131600,+09:00
4030,104,34.746958,127.727923,1492131600,+09:00
4032,57,34.754417,127.702883,1492131600,+09:00
4033,56,34.7539,127.7468,1492131600,+09:00
4034,163,35.20413,126.8072,1492131600,+09:00
4035,149,35.23025,126.8623,1492131600,+09:00
4036,107,35.973333,126.651417,1492131600,+09:00
4037,134,35.964433,126.754533,1492131600,+09:00
4038,159,35.9546,126.9414,1492131600,+09:00
4039,159,35.945317,126.9602,1492131600,+09:00
4040,97,35.851533,127.087,1492131600,+09:00
4041,124,35.807167,127.119433,1492131600,+09:00
4042,70,33.500116,126.532371,1492131600,+09:00
4250,117,24.7708,113.5783,1492128000,+08:00
4251,107,24.8108,113.5397,1492128000,+08:00
4252,127,24.7992,113.6081,1492128000,+08:00
4253,95,24.7939,113.6414,1492128000,+08:00
4254,112,24.6861,113.5964,1492128000,+08:00
4255,78,23.3667,116.6794,1492128000,+08:00
4256,50,23.3633,116.7244,1492128000,+08:00
4257,68,23.2775,116.7258,1492128000,+08:00
4258,70,23.4714,116.7519,1492128000,+08:00
4259,72,23.2539,116.6092,1492128000,+08:00
4260,72,21.2228,110.3928,1492128000,+08:00
4261,99,21.1997,110.4019,1492128000,+08:00
4262,107,21.2028,110.4111,1492128000,+08:00
4263,99,21.2706,110.3539,1492128000,+08:00
4264,89,21.4689,111.0286,1492128000,+08:00
4265,82,21.6533,110.9294,1492128000,+08:00
4266,93,21.6669,110.9067,1492128000,+08:00
4267,59,24.3289,116.1278,1492128000,+08:00
4268,68,24.2719,116.0797,1492128000,+08:00
4269,68,24.2654,116.1248,1492128000,+08:00
4270,89,22.775,115.3653,1492128000,+08:00
4271,107,22.7953,115.3578,1492128000,+08:00
4272,97,22.7925,115.3622,1492128000,+08:00
4273,95,23.75861,114.6944,1484553600,+08:00
4274,46,23.75694,114.6778,1484470800,+08:00
4275,74,23.72333,114.6892,1484557200,+08:00
4276,142,21.8586,111.9786,1492124400,+08:00
4278,129,21.8536,111.9508,1492128000,+08:00
4279,114,23.7106,113.0208,1492128000,+08:00
4280,44,23.627222,113.062222,1482418800,+08:00
4281,107,23.6936,113.0425,1484557200,+08:00
4282,76,23.6714,116.6339,1492128000,+08:00
4283,65,23.6706,116.6447,1492128000,+08:00
4284,50,23.6531,116.6175,1482415200,+08:00
4285,87,23.535278,116.369722,1484557200,+08:00
4286,93,23.5292,116.4094,1484553600,+08:00
4287,78,23.573889,116.359444,1492124400,+08:00
4288,76,23.548611,116.324167,1484557200,+08:00
4289,127,23.1331,113.26,1492128000,+08:00
4290,139,22.9169,112.0392,1492128000,+08:00
4291,119,22.9539,112.0539,1492128000,+08:00
4292,70,23.2536,116.4019,1492128000,+08:00
4293,78,21.2679,110.3316,1492128000,+08:00
4294,93,21.2567,110.4558,1492128000,+08:00
4295,87,21.6828,110.8592,1492128000,+08:00
4296,86,45.6886,85.1186,1492128000,+08:00
4297,57,45.6033,84.8861,1492128000,+08:00
4298,104,44.3336,84.8983,1492128000,+08:00
4300,368,46.0872,85.6931,1492124400,+08:00
4302,129,25.5035,103.7897,1492128000,+08:00
4305,149,43.8875,126.555,1492128000,+08:00
4306,102,43.7256,126.6772,1492128000,+08:00
4308,127,43.8228,126.4978,1492128000,+08:00
4309,182,43.8256,126.55,1492128000,+08:00
4310,127,43.8358,126.5844,1492128000,+08:00
4311,72,34.7772,111.1928,1492128000,+08:00
4312,77,34.7997,111.1489,1492128000,+08:00
4313,124,34.7917,111.1858,1488884400,+08:00
4314,117,34.794,111.158,1492128000,+08:00
4318,162,27.72,106.9178,1492128000,+08:00
4319,89,27.7019,106.9242,1492128000,+08:00
4320,149,27.6486,106.8906,1492128000,+08:00
4322,144,27.6869,106.9222,1492128000,+08:00
4323,74,36.061,114.483,1492128000,+08:00
4324,119,36.086,114.32,1492128000,+08:00
4325,95,36.087,114.358,1492128000,+08:00
4326,104,36.11,114.286,1492128000,+08:00
4327,184,34.67,112.4333,1481018400,+08:00
4328,157,34.6231,112.3844,1492128000,+08:00
4329,149,34.6258,112.4275,1492128000,+08:00
4330,68,34.6511,112.3939,1492128000,+08:00
4331,188,34.6869,112.4831,1492128000,+08:00
4332,107,34.6692,112.3628,1492128000,+08:00
4333,139,34.6869,112.4664,1492128000,+08:00
4334,147,33.739,113.292,1492128000,+08:00
4335,139,33.721,113.322,1492120800,+08:00
4336,117,33.737,113.182,1492128000,+08:00
4337,132,33.7214,113.3064,1492128000,+08:00
4338,65,23.65695,116.622604,1492128000,+08:00
4339,74,23.549993,116.372831,1492128000,+08:00
4340,93,21.662999,110.925456,1492128000,+08:00
4341,68,24.288615,116.122239,1492128000,+08:00
4342,97,22.786211,115.375279,1492128000,+08:00
4343,154,21.857958,111.982232,1492124400,+08:00
4344,139,22.915094,112.044491,1492128000,+08:00
4345,231,41.573734,120.450372,1492128000,+08:00
4346,160,42.22297,123.726163,1492128000,+08:00
4347,181,41.267244,123.236944,1492128000,+08:00
4348,347,42.021619,121.670324,1492128000,+08:00
4350,167,41.0831,123.0156,1492128000,+08:00
4354,168,41.1196,123.044,1492128000,+08:00
4355,158,41.8417,123.7117,1492128000,+08:00
4361,124,41.3472,123.8142,1492128000,+08:00
4363,202,41.2864,123.7669,1492128000,+08:00
4364,191,41.3047,123.7308,1492128000,+08:00
4365,188,41.3369,123.7528,1492128000,+08:00
4366,196,41.3283,123.8436,1492128000,+08:00
4367,181,41.1386,121.1303,1492128000,+08:00
4370,129,41.0781,121.0986,1492128000,+08:00
4377,152,42.2953,123.8831,1492128000,+08:00
4385,207,42.0503,121.6972,1492128000,+08:00
4387,274,41.9967,121.6178,1492128000,+08:00
4413,127,34.3497,107.2058,1492128000,+08:00
4414,144,34.3622,107.2386,1492128000,+08:00
4415,124,34.3708,107.1586,1492128000,+08:00
4416,87,35.0697,109.0697,1492128000,+08:00
4417,89,34.8731,108.9589,1492128000,+08:00
4418,102,34.5021,109.4266,1492128000,+08:00
4419,132,34.3164,108.7369,1492128000,+08:00
4420,97,36.6106,109.5056,1492128000,+08:00
4427,102,29.0244,111.7044,1492128000,+08:00
4430,89,41.7511,86.1461,1492128000,+08:00
4431,76,41.7192,86.2022,1492128000,+08:00
4432,58,41.7128,86.2381,1492106400,+08:00
4433,50,45.5828,84.8897,1492128000,+08:00
4434,127,25.5364,103.8,1492128000,+08:00
4435,57,18.249083,109.5077,1492128000,+08:00
4436,59,18.2683,109.496315,1492128000,+08:00
4437,112,43.8947,126.5786,1492128000,+08:00
4439,67,38.817,106.3394,1492128000,+08:00
4440,95,39.0153,106.3717,1492128000,+08:00
4441,92,39.2282,106.7704,1492128000,+08:00
4442,99,39.1292,106.7096,1492128000,+08:00
4443,99,35.259,113.1992,1492128000,+08:00
4444,137,35.1764,113.2464,1492128000,+08:00
4446,117,35.213,113.227,1492128000,+08:00
4447,76,36.0883,114.3931,1492128000,+08:00
4448,89,41.725891,86.174633,1492128000,+08:00
4449,132,30.048735,119.960109,1492120800,+08:00
4450,137,30.274085,120.15507,1492128000,+08:00
4451,65,29.306841,120.075058,1492128000,+08:00
4452,102,29.713667,120.236304,1492120800,+08:00
4453,104,29.1389,110.48,1492128000,+08:00
4454,76,29.3547,110.5594,1492128000,+08:00
4455,104,29.3578,113.1094,1492128000,+08:00
4456,122,29.4251,113.1493,1492128000,+08:00
4457,127,29.3678,113.1772,1492128000,+08:00
4458,104,29.4758,113.2621,1492128000,+08:00
4459,114,29.4402,112.9943,1492128000,+08:00
4460,139,29.355,113.2117,1492128000,+08:00
4472,72,19.2317,110.4608,1492124400,+08:00
4473,59,19.24888,110.4687,1492124400,+08:00
4474,65,19.5088,109.5037,1492124400,+08:00
4475,68,19.5275,109.5037,1492124400,+08:00
4477,63,19.1202,108.8058,1492124400,+08:00
4478,63,19.0966,108.6472,1492124400,+08:00
4479,82,19.1005,108.6777,1492124400,+08:00
4480,59,18.7422,109.1777,1492124400,+08:00
4484,151,34.787623,127.653681,1492131600,+09:00
4485,66,37.549389,126.971519,1492131600,+09:00
4486,158,37.56865,126.998083,1490598000,+09:00
4487,61,37.570633,126.996783,1492131600,+09:00
4488,95,37.539283,127.040943,1492131600,+09:00
4490,66,37.580167,127.044856,1492131600,+09:00
4492,85,37.554936,126.937619,1479322800,+09:00
4493,70,37.56282167,126.8260717,1492131600,+09:00
4494,54,37.520222,126.904967,1479322800,+09:00
4495,63,37.49210722,126.9832456,1492131600,+09:00
4496,62,37.516083,127.019694,1492131600,+09:00
4497,68,37.482867,127.035621,1492131600,+09:00
4498,66,37.534035,127.139172,1492131600,+09:00
4499,63,37.617315,127.075319,1492131600,+09:00
4500,117,37.278133,127.031325,1492131600,+09:00
4501,109,37.3816,127.1022,1492131600,+09:00
4502,134,37.43315,127.129097,1492131600,+09:00
4503,65,37.316656,126.828117,1492131600,+09:00
4504,62,37.651989,126.777889,1492131600,+09:00
4505,117,37.27533,127.113744,1492131600,+09:00
4506,81,37.138467,127.54645,1492131600,+09:00
4507,178,38.123833,127.25235,1492131600,+09:00
4508,84,38.224433,127.958583,1492131600,+09:00
4509,119,35.126753,129.046443,1492131600,+09:00
4510,102,35.206757,129.077715,1492131600,+09:00
4511,53,35.532203,129.307442,1492131600,+09:00
4512,71,35.232222,128.671389,1492131600,+09:00
4513,87,34.71005,128.58745,1492131600,+09:00
4514,68,35.371633,128.676483,1492131600,+09:00
4515,64,35.643167,127.9105,1492131600,+09:00
4516,127,35.151625,126.853292,1492131600,+09:00
4517,69,35.176106,126.856931,1492131600,+09:00
4518,45,35.177167,127.175167,1492131600,+09:00
4519,68,33.292471,126.162165,1492131600,+09:00
4521,61,35.87935,128.562478,1492092000,+09:00
4522,84,36.447433,129.2877,1492131600,+09:00
4523,57,36.1129,128.9282,1492131600,+09:00
4524,74,36.3692,128.456533,1492131600,+09:00
4526,134,36.323889,127.418333,1492131600,+09:00
4527,132,36.351111,127.354167,1492131600,+09:00
4528,157,36.634133,127.447478,1492131600,+09:00
4529,41,36.839225,127.137578,1492131600,+09:00
4530,65,36.52605,127.031183,1492131600,+09:00
4531,55,36.736417,126.132183,1492131600,+09:00
4532,73,37.43005,128.664717,1492131600,+09:00
4533,83,38.285319,128.390769,1492131600,+09:00
4534,89,37.360494,128.12555,1492131600,+09:00
4535,78,36.731067,127.804633,1492131600,+09:00
4536,151,35.837667,127.132369,1492131600,+09:00
4537,33,35.610533,127.186217,1492131600,+09:00
4538,97,37.457778,126.690833,1492131600,+09:00
4539,70,37.482874,126.704943,1492131600,+09:00
4540,56,37.480664,126.63582,1492077600,+09:00
4541,85,37.505472,126.758361,1492131600,+09:00
4542,80,37.70805,126.28135,1492131600,+09:00
4543,58,37.233317,126.315933,1492131600,+09:00
4544,119,37.938413,124.645669,1492131600,+09:00
4548,53,33.2544639,130.4668503,1492131600,+09:00
4549,53,32.0857892,130.3573222,1492124400,+09:00
4550,55,31.4165955,130.3233103,1492128000,+09:00
4618,81,38.085,114.347,1492128000,
4619,164,38.159,114.593,1492128000,
4620,81,37.906,114.633,1492128000,
4621,53,38.039,114.862,1492128000,
4622,139,38.04,115.079,1492128000,
4623,83,38.349,114.69,1492128000,
4624,53,38.178,114.991,1492128000,
4625,79,38.197,115.213,1492128000,
4626,58,37.771,114.77,1492128000,
4627,37,37.623,114.607,1492128000,
4628,61,37.766,114.517,1492128000,
4629,52,37.672,114.392,1492128000,
4630,105,38.038,114.152,1492128000,
4631,88,38.071,114.069,1492128000,
4632,68,38.266,114.204,1492128000,
4633,120,38.315,114.367,1492128000,
4634,75,38.444,114.56,1492128000,
4635,66,37.949,115.224,1492128000,
4636,237,39.74,118.454,1492128000,
4637,222,39.674,118.269,1492128000,
4638,152,39.582,118.091,1492128000,
4639,196,39.839,118.169,1492128000,
4640,187,40.152,118.311,1492128000,
4641,170,39.29,118.456,1492128000,
4642,161,40.205,117.991,1492128000,
4643,272,40.003,118.711,1492128000,
4644,129,40.418,118.952,1492128000,
4645,119,39.713,119.167,1492128000,
4646,170,39.882,119.251,1492128000,
4647,125,36.423,114.24,1492128000,
4648,55,36.589,113.686,1492128000,
4649,92,36.38,114.384,1492128000,
4650,96,36.783,114.497,1492128000,
4651,113,36.686,114.263,1492128000,
4652,175,37.293,114.519,1492128000,
4653,138,36.861,114.51,1492128000,
4654,62,38.955,115.329,1492128000,
4655,51,38.771,115.496,1492128000,
4656,34,39.025,115.662,1492128000,
4657,48,38.942,115.942,1492128000,
4658,78,39.492,116.034,1492128000,
4659,52,39.332,115.88,1492128000,
4660,58,38.522,114.997,1492128000,
4661,58,40.615,115.106,1492128000,
4662,45,40.508,115.296,1492128000,
4663,42,40.68,114.392,1492128000,
4664,48,40.421,115.524,1492128000,
4665,52,40.919,115.838,1492128000,
4666,114,40.775,118.17,1492128000,
4667,79,40.423,117.507,1492128000,
4668,134,40.949,117.344,1492128000,
4669,69,41.215,116.652,1492128000,
4670,90,38.589,116.81,1492128000,
4671,83,38.089,116.585,1492128000,
4672,135,38.737,116.119,1492128000,
4673,159,38.377,117.337,1492128000,
4674,90,39.445,116.305,1492128000,
4675,113,39.766,117.009,1492128000,
4676,137,38.88,116.464,1492128000,
4677,124,39.89,116.998,1492128000,
4678,89,39.132,116.398,1492128000,
4679,113,39.988,117.085,1492128000,
4680,51,38.238,115.532,1492128000,
4681,74,37.548,115.581,1492128000,
4682,48,29.905193,121.982324,1492128000,+08:00
4683,50,30.168252,121.244653,1492128000,+08:00
4684,55,30.182249,121.264327,1492128000,+08:00
4685,59,30.053171,121.158024,1492128000,+08:00
4686,63,30.0413958,121.1289168,1492128000,+08:00
4687,70,29.668855,121.416176,1492128000,+08:00
4688,93,29.299003,121.441423,1492128000,+08:00
4689,80,29.473629,121.885564,1492128000,+08:00
4690,87,29.296298,121.432195,1492128000,+08:00
4691,55,29.206723,121.94853,1492128000,+08:00
4692,70,23.2536,116.4019,1492128000,+08:00
4694,21,31.991199,130.975596,1492124400,+09:00
4702,38,34.5548699,133.3294801,1492131600,+09:00
4703,63,34.3138766,134.0302788,1492128000,+09:00
4708,38,33.3205781,130.507407,1492131600,+09:00
4709,59,32.9134973,129.9602632,1492124400,+09:00
4710,53,33.3422732,129.7060396,1492128000,+09:00
4711,78,34.2102617,129.2897069,1492124400,+09:00
4712,78,34.2026624,129.2874904,1492128000,+09:00
4713,42,32.9207521,129.6657973,1492128000,+09:00
4714,55,32.8279714,129.8465053,1492128000,+09:00
4752,112,29.803966,119.671111,1492120800,+08:00
4753,99,29.796136,119.690568,1492120800,+08:00
4754,122,29.596989783557397,119.05327495337295,1492120800,+08:00
4755,87,29.4612722,119.2876833,1492120800,+08:00
4756,99,29.4744417,119.2762472,1492120800,+08:00
4757,59,27.831439,121.149367,1492120800,+08:00
4758,74,28.0405556,120.6586111,1492120800,+08:00
4759,63,28.1566667,120.6922222,1492120800,+08:00
4760,42,27.6596583,120.5701222,1492120800,+08:00
4761,39,27.66525,120.5615889,1492120800,+08:00
4762,78,27.50388889,120.395,1492120800,+08:00
4763,97,27.58194444,120.5488889,1492120800,+08:00
4764,57,27.781647,120.093,1492120800,+08:00
4765,55,27.55666667,119.7219444,1492120800,+08:00
4766,61,27.78836,120.627334,1492120800,+08:00
4767,68,27.777373,120.655307,1492120800,+08:00
4768,46,28.1209361,120.9658639,1492120800,+08:00
4769,87,28.0297222,120.8911111,1492120800,+08:00
4770,65,30.828974,120.944731,1492120800,+08:00
4771,61,30.833497,120.927426,1492120800,+08:00
4773,59,30.378554,120.857334,1492120800,+08:00
4774,56,30.501657,120.945539,1492120800,+08:00
4777,57,30.69216111,121.0185444,1492120800,+08:00
4778,57,30.72888889,120.9952778,1492120800,+08:00
4779,80,30.62255,120.56572,1492120800,+08:00
4780,42,30.65065,120.54114,1492120800,+08:00
4781,127,30.54833333,119.9880556,1492120800,+08:00
4783,76,31.014444,119.898056,1492120800,+08:00
4784,74,31.0208333,119.908333,1492120800,+08:00
4785,85,30.59805556,119.6952778,1492120800,+08:00
4786,87,30.638229125340846,119.6737765976339,1492120800,+08:00
4787,61,30.08245,120.49313,1492120800,+08:00
4788,74,30.04769,120.47196,1492120800,+08:00
4789,61,29.49055,120.91483,1492120800,+08:00
4790,55,29.50078,120.89768,1492120800,+08:00
4791,46,30.02184,120.87318,1492120800,+08:00
4792,102,30.13277,120.8917,1492120800,+08:00
4793,63,29.59861111,120.8222222,1492120800,+08:00
4794,72,29.56611111,120.8172222,1492120800,+08:00
4795,107,28.88916667,119.8122222,1492120800,+08:00
4796,50,28.90777778,119.8147222,1492120800,+08:00
4797,99,29.436832,119.928646,1492120800,+08:00
4799,76,29.0608333,120.4383333,1492120800,+08:00
4800,151,29.212485,119.466263,1492120800,+08:00
4801,149,29.226718,119.485661,1492120800,+08:00
4802,50,29.298189,120.246079,1492120800,+08:00
4803,59,29.274666,120.241354,1492120800,+08:00
4804,49,28.8911,120.0317,1492120800,+08:00
4806,132,28.898055555556,118.51111111111,1492120800,+08:00
4807,152,28.89583333,118.5222222,1492120800,+08:00
4808,119,29.1341667,118.4047222,1492120800,+08:00
4809,104,29.4294444,118.3125,1492120800,+08:00
4810,168,29.081875,119.212094,1492120800,+08:00
4812,153,28.74343,118.635,1492120800,+08:00
4813,154,28.72728,118.6275,1492120800,+08:00
4814,53,29.98166667,122.3738889,1492120800,+08:00
4815,46,30.2669444,122.2202778,1492120800,+08:00
4816,42,30.7266667,122.4458333,1492120800,+08:00
4817,70,28.560033,121.395356,1492120800,+08:00
4818,70,28.219019792815,121.289126873016,1492120800,+08:00
4819,65,28.12389122152,121.238017380238,1492120800,+08:00
4823,65,28.737334,120.477356,1492120800,+08:00
4824,53,28.855767,120.728872,1492120800,+08:00
4825,53,28.37555556,121.3655556,1492120800,+08:00
4827,57,28.840238,121.140945,1492102800,+08:00
4828,48,28.870984,121.181596,1492102800,+08:00
4829,154,28.136388888888888,120.28833333333333,1490626800,+08:00
4830,65,28.14527778,120.2836111,1492120800,+08:00
4831,38,28.66277778,120.0855556,1492120800,+08:00
4832,76,28.65166667,120.065,1492120800,+08:00
4833,91,28.593203,119.272551,1492120800,+08:00
4834,59,28.450555555555553,119.4741667,1492120800,+08:00
4835,53,28.45138889,119.4797222,1492120800,+08:00
4836,97,28.1172222,119.5633333,1492120800,+08:00
4837,74,27.626343,119.059472,1492120800,+08:00
4838,85,27.98,119.6294444,1492120800,+08:00
4840,82,28.073028,119.126791,1492120800,+08:00
4846,57,33.5839658,130.359616,1492131600,+09:00
4847,593,47.922495,106.794805,1492128000,+08:00
4848,332,47.913429,106.997907,1492117200,+08:00
4850,139,22.7108,113.5485,1492128000,+08:00
4851,168,30.7157,111.3009,1492128000,+08:00
4852,102,30.698,111.2992,1492128000,+08:00
4853,137,30.6463,111.3549,1492128000,+08:00
4854,137,30.696,111.268,1492128000,+08:00
4855,85,30.7819,111.3296,1492128000,+08:00
4856,97,30.3175,112.2551,1492128000,+08:00
4857,102,30.3515,112.2068,1492128000,+08:00
4858,99,30.3055,112.2887,1492128000,+08:00
4864,65,34.5804487,133.8418074,1492124400,+09:00
4865,53,34.6280532,133.6889491,1492124400,+09:00
4868,25,32.0240867,131.4740293,1492124400,+09:00
4869,63,31.8391041,131.3012244,1492124400,+09:00
4870,68,31.9163668,131.4165773,1490356800,+09:00
4875,85,34.5279529,133.7403214,1492124400,+09:00
4882,59,34.2893839,134.2480293,1492124400,+09:00
4883,89,33.6232076,132.5233466,1492124400,+09:00
4884,76,33.781046,132.7075868,1492128000,+09:00
4885,46,33.5062402,133.9030359,1492128000,+09:00
4886,63,32.980007,132.9051524,1492128000,+09:00
4889,55,32.7321591,130.2112006,1492128000,+09:00
4896,38,34.0655131,134.162842,1492124400,+09:00
4897,50,34.0281684,133.7985313,1492128000,+09:00
4899,78,34.0632206,132.9993764,1492128000,+09:00
4900,59,33.2276539,132.5705232,1492128000,+09:00
4901,57,33.4615619,132.4223419,1492128000,+09:00
4902,38,33.6546807,132.9030154,1492128000,+09:00
4986,65,33.9472322,130.9746225,1492131600,+09:00
4987,74,33.9066695,130.6975722,1492131600,+09:00
4988,46,33.8299697,130.9393035,1492131600,+09:00
4989,53,33.8252578,130.7378768,1492131600,+09:00
4990,53,32.7057849,131.3054731,1492124400,+09:00
5192,68,19.521134,109.580811,1492124400,+08:00
5193,42,19.258404,110.47465,1492124400,+08:00
5199,195,41.615,120.3939,1492128000,+08:00
5200,180,41.5647,120.4247,1492128000,+08:00
5201,231,41.5672,120.4486,1492128000,+08:00
5202,216,41.5931,120.4439,1492128000,+08:00
5203,159,42.2217,123.7153,1492128000,+08:00
5204,160,42.2864,123.8489,1492128000,+08:00
5205,154,42.3022,123.8139,1492128000,+08:00
5206,175,41.2894,123.1417,1492128000,+08:00
5207,181,41.2736,123.1761,1492128000,+08:00
5208,174,41.2553,123.15,1492128000,+08:00
5209,173,41.217649,123.196672,1492128000,+08:00
5210,297,42.0486,121.6592,1492128000,+08:00
5211,306,42.0228,121.6722,1492128000,+08:00
5212,347,42.0186,121.6561,1492128000,+08:00
5215,177,41.765,123.41,1492128000,+08:00
5216,163,41.8336,123.542,1492128000,+08:00
5218,158,41.7561,123.535,1492128000,+08:00
5219,162,40.1194,124.3678,1492128000,+08:00
5220,164,40.1461,124.3933,1492128000,+08:00
5221,165,40.1503,124.4256,1492128000,+08:00
5222,159,40.0625,124.3303,1492128000,+08:00
5223,170,40.6511,122.215,1492128000,+08:00
5224,186,40.7094,122.2703,1492128000,+08:00
5225,181,40.6592,122.2414,1492128000,+08:00
5226,153,41.1042,121.835,1492128000,+08:00
5227,82,40.7736,120.8631,1492128000,+08:00
5228,165,40.715,120.8478,1492128000,+08:00
5229,137,40.7514,120.8392,1492128000,+08:00
5230,68,40.735519,120.893786,1492128000,+08:00
5231,173,41.0833,122.9481,1492128000,+08:00
5232,151,41.0228,123.1289,1492128000,+08:00
5233,165,41.0971,122.9642,1492128000,+08:00
5234,167,41.1442,123.0485,1492128000,+08:00
5235,181,41.0931,123.011,1492128000,+08:00
5236,107,41.8864,124.0878,1492128000,+08:00
5237,162,41.8594,123.9,1492128000,+08:00
5238,158,41.8625,124.0383,1492128000,+08:00
5239,107,41.883375,123.94504,1492128000,+08:00
5240,167,41.8469,123.81,1492128000,+08:00
5241,152,41.2692,123.7989,1492128000,+08:00
5242,112,40.8333,121.045,1492128000,+08:00
5243,177,41.1222,121.1178,1492128000,+08:00
5244,157,41.1219,121.2008,1492128000,+08:00
5246,63,19.6408,110.7827,1492124400,+08:00
5247,70,19.6208,110.7477,1492124400,+08:00
